Demo-ResponseID,QType,Condition,Dataset,Attempt,DatasetOrder,TaskOrder,Click_X,Click_Y,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct,Distance,RawDifference,AbsDifference,Percentage,LogError
R_1jMT6qhp5KPkVcc,Exp,Phr,1,2,1,7,317,437,69.71428571428572,Ctrl_1_152.9_210,152.9,210,318.5416666666667,437.5,2.7142857142857135,BC,3,FALSE,1.620720861564745,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_1jMT6qhp5KPkVcc,Exp,Phr,1,3,1,7,310,495,69.71428571428572,Ctrl_1_148.3_237.5,148.3,237.5,308.9583333333333,494.7916666666667,0,BC,4,FALSE,1.0622957319985118,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1jMT6qhp5KPkVcc,Exp,Phr,1,4,1,7,295,539,69.71428571428572,Ctrl_1_141.5_259.8,141.5,259.8,294.7916666666667,541.25,2.7142857142857135,BC,3,FALSE,2.259624477159373,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_1jMT6qhp5KPkVcc,Exp,Phr,1,5,1,7,301,606,69.71428571428572,Ctrl_1_144.1_289.4,144.1,289.4,300.2083333333333,602.9166666666666,2.7142857142857135,BC,3,FALSE,3.183344240819051,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_1jMT6qhp5KPkVcc,Exp,Phr,5,1,2,8,441,304,12597.314500601013,Ctrl_5_211.9_146,211.9,146,441.4583333333333,304.1666666666667,1825.4759039550383,BC,8,FALSE,0.4876958296133064,-10771.838596645974,10771.838596645974,0.8550900746450407,4.032330153105633
R_1jMT6qhp5KPkVcc,Exp,Phr,5,2,2,8,371,358,12597.314500601013,Ctrl_5_178.7_172.4,178.7,172.4,372.2916666666667,359.1666666666667,731.0079785106243,BC,25,FALSE,1.740549881183812,-11866.306522090388,11866.306522090388,0.9419711257922672,4.074352159954461
R_1jMT6qhp5KPkVcc,Exp,Phr,5,3,2,8,356,422,12597.314500601013,Ctrl_5_171.7_202.4,171.7,202.4,357.7083333333333,421.6666666666667,3640.5794359413976,BC,2,FALSE,1.740549881183763,-8956.735064659615,8956.735064659615,0.7110035289054896,3.952198213538688
R_1jMT6qhp5KPkVcc,Exp,Phr,9,1,3,9,412,316,28300.56447421692,Ctrl_9_198_150.6,198,150.6,412.5,313.75,12460.579249671891,BC,9,FALSE,2.3048861143232218,-15839.98522454503,15839.98522454503,0.5597056284504842,4.199782188887138
R_1jMT6qhp5KPkVcc,Exp,Phr,9,2,3,9,465,494,28300.56447421692,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,19249.904317414654,BC,4,FALSE,1.3050383136138188,-9050.660156802267,9050.660156802267,0.3198049341046827,3.956728240068803
R_1jMT6qhp5KPkVcc,Exp,Phr,9,3,3,9,484,371,28300.56447421692,Ctrl_9_233.6_178,233.6,178,486.6666666666667,370.8333333333333,16506.03627736213,BC,7,FALSE,2.6718699236469194,-11794.52819685479,11794.52819685479,0.4167594680876465,4.07171739310998
R_1jMT6qhp5KPkVcc,Exp,Phr,9,4,3,9,352,440,28300.56447421692,Ctrl_9_168.9_211.9,168.9,211.9,351.875,441.4583333333333,15786.012583005204,BC,8,FALSE,1.463680672520839,-12514.551891211717,12514.551891211717,0.4422014939883278,4.097450005204585
R_1jMT6qhp5KPkVcc,Training,Phr,0,1,0,5,558,150,10,Ctrl_0_268.8_70.7,268.8,70.7,560,147.29166666666666,0,BC,3,FALSE,3.3667594871693014,-10,10,1,1.0413926851582251
R_1jMT6qhp5KPkVcc,Training,Phr,0,2,0,5,665,255,10,Ctrl_0_318.2_122.8,318.2,122.8,662.9166666666666,255.83333333333334,0,BC,3,FALSE,2.243818669639415,-10,10,1,1.0413926851582251
R_1jMT6qhp5KPkVcc,Training,Phr,0,3,0,5,65,402,10,Ctrl_0_31.8_191.7,31.8,191.7,66.25,399.375,0,BC,3,FALSE,2.907425837403252,-10,10,1,1.0413926851582251
R_1jNCsDSXt4Zcu3Y,Exp,Siz,3,1,2,9,259,292,1277,Ctrl_3_124.3_140.3,124.3,140.3,258.9583333333333,292.2916666666667,881,BC,3,FALSE,0.29462782549441624,-396,396,0.3101018010963195,2.598790506763115
R_1jNCsDSXt4Zcu3Y,Exp,Siz,3,2,2,9,506,365,1277,Ctrl_3_243.8_176.5,243.8,176.5,507.9166666666667,367.7083333333333,1277,BC,1,TRUE,3.317933175269738,0,0,0,0
R_1jNCsDSXt4Zcu3Y,Exp,Siz,5,1,1,2,358,426,12597.314500601013,Ctrl_5_171.7_202.4,171.7,202.4,357.7083333333333,421.6666666666667,3640.5794359413976,BC,2,FALSE,4.3431379464877775,-8956.735064659615,8956.735064659615,0.7110035289054896,3.952198213538688
R_1jNCsDSXt4Zcu3Y,Exp,Siz,5,2,1,2,338,406,12597.314500601013,Ctrl_5_166.4_185,166.4,185,346.6666666666667,385.4166666666667,217.3252604101114,BC,63,FALSE,22.333488805428985,-12379.989240190902,12379.989240190902,0.982748286517754,4.09275534616975
R_1jNCsDSXt4Zcu3Y,Exp,Siz,5,3,1,2,438,253,12597.314500601013,Ctrl_5_209.8_120.6,209.8,120.6,437.0833333333333,251.25,1566,BC,16,FALSE,1.9755449318549585,-11031.314500601013,11031.314500601013,0.8756877904472984,4.042666633871992
R_1jNCsDSXt4Zcu3Y,Exp,Siz,5,4,1,2,347,296,12597.314500601013,Ctrl_5_168.1_142.4,168.1,142.4,350.2083333333333,296.6666666666667,1777.6473181061426,BC,10,FALSE,3.276865456838612,-10819.66718249487,10819.66718249487,0.8588868033721527,4.034254039397438
R_1jNCsDSXt4Zcu3Y,Exp,Siz,5,5,1,2,370,327,12597.314500601013,Ctrl_5_178.3_156.2,178.3,156.2,371.4583333333333,325.4166666666667,1635.072270005914,BC,14,FALSE,2.1525985588482213,-10962.242230595099,10962.242230595099,0.870204695617633,4.039939009862334
R_1jNCsDSXt4Zcu3Y,Exp,Siz,7,1,3,2,427,357,20081.76153013656,Ctrl_7_204.9_172,204.9,172,426.875,358.3333333333333,5071.086796536789,BC,7,FALSE,1.3391798899989975,-15010.67473359977,15010.67473359977,0.7474779894718576,4.176429145740169
R_1jNCsDSXt4Zcu3Y,Exp,Siz,7,2,3,2,317,201,20081.76153013656,Ctrl_7_150.5_96.3,150.5,96.3,313.5416666666667,200.625,5655.146642246639,BC,5,FALSE,3.4786052441236146,-14426.614887889918,14426.614887889918,0.7183938951889255,4.159194541305287
R_1jNCsDSXt4Zcu3Y,Exp,Siz,7,3,3,2,594,339,20081.76153013656,Ctrl_7_286.5_163.9,286.5,163.9,596.875,341.4583333333333,1462.3944250194247,BC,11,FALSE,3.782727557963656,-18619.367105117133,18619.367105117133,0.9271779807351651,4.269988238952253
R_1jNCsDSXt4Zcu3Y,Exp,Siz,7,4,3,2,253,291,20081.76153013656,Ctrl_7_120.6_138.8,120.6,138.8,251.25,289.1666666666667,5259.685958485957,BC,6,FALSE,2.5344843876242447,-14822.075571650603,14822.075571650603,0.7380864248092588,4.170938322753799
R_1jNCsDSXt4Zcu3Y,Exp,Siz,7,5,3,2,578,340,20081.76153013656,Ctrl_7_286.5_163.9,286.5,163.9,596.875,341.4583333333333,1462.3944250194247,BC,11,FALSE,18.93125355361105,-18619.367105117133,18619.367105117133,0.9271779807351651,4.269988238952253
R_1jNCsDSXt4Zcu3Y,Training,Siz,0,1,0,5,484,363,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,5.695545286547308,0,0,0,0
R_1jOGHtPJcsk68CF,Exp,Phr,1,1,3,7,385,368,69.71428571428572,Ctrl_1_184.1_176.3,184.1,176.3,383.5416666666667,367.2916666666667,69.71428571428572,BC,1,TRUE,1.621256371528618,0,0,0,0
R_1jOGHtPJcsk68CF,Exp,Phr,1,2,3,7,475,487,69.71428571428572,Ctrl_1_226.6_233.9,226.6,233.9,472.0833333333333,487.2916666666667,0,BC,4,FALSE,2.931213722826947,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1jOGHtPJcsk68CF,Exp,Phr,1,3,3,7,544,604,69.71428571428572,Ctrl_1_261.4_289.9,261.4,289.9,544.5833333333334,603.9583333333334,0,BC,4,FALSE,0.5848195353174601,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1jOGHtPJcsk68CF,Exp,Phr,3,1,2,6,564,285,1277,Ctrl_3_270.6_136.4,270.6,136.4,563.75,284.1666666666667,576,BC,5,FALSE,0.8700255424091944,-701,701,0.5489428347689899,2.846337112129805
R_1jOGHtPJcsk68CF,Exp,Phr,3,2,2,6,561,435,1277,Ctrl_3_269.9_211,269.9,211,562.2916666666666,439.5833333333333,476,BC,7,FALSE,4.761863839109845,-801,801,0.6272513703993735,2.9041743682841634
R_1jOGHtPJcsk68CF,Exp,Phr,3,3,2,6,508,453,1277,Ctrl_3_242.4_216.9,242.4,216.9,505,451.875,248,BC,9,FALSE,3.204001404494074,-1029,1029,0.8057948316366484,3.012837224705172
R_1jOGHtPJcsk68CF,Exp,Phr,3,4,2,6,129,407,1277,Ctrl_3_61.4_196.9,61.4,196.9,127.91666666666667,410.2083333333333,309,BC,8,FALSE,3.386297962213124,-968,968,0.7580266249021144,2.986323777050765
R_1jOGHtPJcsk68CF,Exp,Phr,3,5,2,6,126,320,1277,Ctrl_3_59.6_152.5,59.6,152.5,124.16666666666667,317.7083333333333,0,BC,14,FALSE,2.9347652754900677,-1277,1277,1,3.1065308538223815
R_1jOGHtPJcsk68CF,Exp,Phr,5,1,1,6,440,288,12597.314500601013,Ctrl_5_211.9_146,211.9,146,441.4583333333333,304.1666666666667,1825.4759039550383,BC,8,FALSE,16.232308745900035,-10771.838596645974,10771.838596645974,0.8550900746450407,4.032330153105633
R_1jOGHtPJcsk68CF,Exp,Phr,5,2,1,6,438,403,12597.314500601013,Ctrl_5_211.6_194.1,211.6,194.1,440.8333333333333,404.375,643.2978947434468,BC,28,FALSE,3.149349580116134,-11954.016605857565,11954.016605857565,0.9489337275248025,4.077550183699581
R_1jOGHtPJcsk68CF,Exp,Phr,5,3,1,6,361,422,12597.314500601013,Ctrl_5_171.7_202.4,171.7,202.4,357.7083333333333,421.6666666666667,3640.5794359413976,BC,2,FALSE,3.3085012551842365,-8956.735064659615,8956.735064659615,0.7110035289054896,3.952198213538688
R_1jOGHtPJcsk68CF,Exp,Phr,5,4,1,6,261,575,12597.314500601013,Ctrl_5_126.1_275.8,126.1,275.8,262.7083333333333,574.5833333333334,1608.1514675997873,BC,15,FALSE,1.7584123205007387,-10989.163033001225,10989.163033001225,0.872341722712165,4.041004134990153
R_1jOGHtPJcsk68CF,Exp,Phr,5,5,1,6,200,607,12597.314500601013,Ctrl_5_96.6_290.2,96.6,290.2,201.25,604.5833333333334,968.0027729976935,BC,22,FALSE,2.7208046195523843,-11629.311727603319,11629.311727603319,0.9231580053866631,4.0655913552928205
R_1jOGHtPJcsk68CF,Training,Phr,0,1,0,5,480,362,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,3.256670504944854,0,0,0,0
R_1JOtRT2Dmv5Ju7G,Exp,Phr,1,1,1,5,384,376,69.71428571428572,Ctrl_1_184.1_176.3,184.1,176.3,383.5416666666667,367.2916666666667,69.71428571428572,BC,1,TRUE,8.720386395618519,0,0,0,0
R_1JOtRT2Dmv5Ju7G,Exp,Phr,1,2,1,5,319,442,69.71428571428572,Ctrl_1_152.9_210,152.9,210,318.5416666666667,437.5,2.7142857142857135,BC,3,FALSE,4.523280827501696,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_1JOtRT2Dmv5Ju7G,Exp,Phr,1,3,1,5,300,546,69.71428571428572,Ctrl_1_141.5_259.8,141.5,259.8,294.7916666666667,541.25,2.7142857142857135,BC,3,FALSE,7.049059235891759,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_1JOtRT2Dmv5Ju7G,Exp,Phr,1,5,1,5,303,603,69.71428571428572,Ctrl_1_144.1_289.4,144.1,289.4,300.2083333333333,602.9166666666666,2.7142857142857135,BC,3,FALSE,2.7929101708115023,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_1JOtRT2Dmv5Ju7G,Exp,Phr,3,1,3,5,513,372,1277,Ctrl_3_243.8_176.5,243.8,176.5,507.9166666666667,367.7083333333333,1277,BC,1,TRUE,6.652719786339683,0,0,0,0
R_1JOtRT2Dmv5Ju7G,Exp,Phr,3,2,3,5,167,331,1277,Ctrl_3_78.6_156.5,78.6,156.5,163.75,326.0416666666667,819,BC,4,FALSE,5.928538558906761,-458,458,0.3586530931871574,2.661812685537261
R_1JOtRT2Dmv5Ju7G,Exp,Phr,3,3,3,5,123,408,1277,Ctrl_3_61.4_196.9,61.4,196.9,127.91666666666667,410.2083333333333,309,BC,8,FALSE,5.389837402206322,-968,968,0.7580266249021144,2.986323777050765
R_1JOtRT2Dmv5Ju7G,Exp,Phr,3,4,3,5,286,293,1277,Ctrl_3_140.8_141.5,140.8,141.5,293.3333333333333,294.7916666666667,128,BC,11,FALSE,7.549029554997253,-1149,1149,0.8997650743931088,3.060697840353612
R_1JOtRT2Dmv5Ju7G,Exp,Phr,5,1,2,4,319,418,12597.314500601013,Ctrl_5_149.1_204.3,149.1,204.3,310.625,425.625,1796.0985324002122,BC,9,FALSE,11.326131290074294,-10801.2159682008,10801.2159682008,0.8574221091078958,4.033512855861326
R_1JOtRT2Dmv5Ju7G,Exp,Phr,5,2,2,4,344,448,12597.314500601013,Ctrl_5_159.7_224.4,159.7,224.4,332.7083333333333,467.5,2316.7348009331204,BC,4,FALSE,22.53334720167227,-10280.579699667893,10280.579699667893,0.8160929616528515,4.012059846385146
R_1JOtRT2Dmv5Ju7G,Exp,Phr,5,3,2,4,479,439,12597.314500601013,Ctrl_5_218.8_213.1,218.8,213.1,455.8333333333333,443.9583333333333,193.8077256077256,BC,65,FALSE,23.69133837268147,-12403.506774993288,12403.506774993288,0.9846151554286845,4.0935795006390805
R_1JOtRT2Dmv5Ju7G,Exp,Phr,5,4,2,4,447,446,12597.314500601013,Ctrl_5_218.8_213.1,218.8,213.1,455.8333333333333,443.9583333333333,193.8077256077256,BC,65,FALSE,9.066210926045969,-12403.506774993288,12403.506774993288,0.9846151554286845,4.0935795006390805
R_1JOtRT2Dmv5Ju7G,Training,Phr,0,1,0,5,282,438,10,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,6,BC,2,FALSE,4.113831682399143,-4,4,0.4,0.6989700043360189
R_1JOtRT2Dmv5Ju7G,Training,Phr,0,2,0,5,480,369,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,10.252116990055164,0,0,0,0
R_1JOtRT2Dmv5Ju7G,Training,Phr,0,3,0,5,486,538,10,Ctrl_0_237.2_255.5,237.2,255.5,494.1666666666667,532.2916666666666,0,BC,3,FALSE,9.963910572104188,-10,10,1,1.0413926851582251
R_1JOtRT2Dmv5Ju7G,Training,Phr,0,4,0,5,393,585,10,Ctrl_0_180.6_279.3,180.6,279.3,376.25,581.875,0,BC,3,FALSE,17.03901772403562,-10,10,1,1.0413926851582251
R_1jTUjO2lC2qawB3,Exp,Col,3,1,2,5,210,310,1277,Ctrl_3_99.7_148.4,99.7,148.4,207.70833333333334,309.1666666666667,0,BC,14,FALSE,2.4384791480665733,-1277,1277,1,3.1065308538223815
R_1jTUjO2lC2qawB3,Exp,Col,3,2,2,5,461,352,1277,Ctrl_3_221_166.9,221,166.9,460.4166666666667,347.7083333333333,0,BC,14,FALSE,4.331129247154338,-1277,1277,1,3.1065308538223815
R_1jTUjO2lC2qawB3,Exp,Col,3,3,2,5,127,411,1277,Ctrl_3_61.4_196.9,61.4,196.9,127.91666666666667,410.2083333333333,309,BC,8,FALSE,1.211203487812402,-968,968,0.7580266249021144,2.986323777050765
R_1jTUjO2lC2qawB3,Exp,Col,8,1,1,1,438,292,40976.5,Ctrl_8_210.8_139.8,210.8,139.8,439.1666666666667,291.25,14991,BC,8,FALSE,1.3869430814244526,-25985.5,25985.5,0.6341561626786085,4.414747790349609
R_1jTUjO2lC2qawB3,Exp,Col,8,2,1,1,389,379,40976.5,Ctrl_8_186.9_181.8,186.9,181.8,389.375,378.75,13500,BC,10,FALSE,0.45069390943299864,-27476.5,27476.5,0.6705428721340281,4.438977216539066
R_1jTUjO2lC2qawB3,Exp,Col,8,3,1,1,318,395,40976.5,Ctrl_8_152.3_189.2,152.3,189.2,317.2916666666667,394.1666666666667,23575,BC,3,FALSE,1.0937003957005307,-17401.5,17401.5,0.42467023781923785,4.240611642432826
R_1jTUjO2lC2qawB3,Exp,Col,8,4,1,1,342,294,40976.5,Ctrl_8_164_140.9,164,140.9,341.6666666666667,293.5416666666667,4919,BC,25,FALSE,0.5667279378639504,-36057.5,36057.5,0.8799555842983173,4.557007656516379
R_1jTUjO2lC2qawB3,Exp,Col,8,5,1,1,311,333,40976.5,Ctrl_8_142.7_156.1,142.7,156.1,297.2916666666667,325.2083333333333,2191,BC,39,FALSE,15.767957135349588,-38785.5,38785.5,0.9465303283589375,4.58868059168393
R_1jTUjO2lC2qawB3,Exp,Col,9,1,3,2,412,315,28300.56447421692,Ctrl_9_198_150.6,198,150.6,412.5,313.75,12460.579249671891,BC,9,FALSE,1.346291201783626,-15839.98522454503,15839.98522454503,0.5597056284504842,4.199782188887138
R_1jTUjO2lC2qawB3,Exp,Col,9,2,3,2,468,494,28300.56447421692,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,19249.904317414654,BC,4,FALSE,1.7897276329095442,-9050.660156802267,9050.660156802267,0.3198049341046827,3.956728240068803
R_1jTUjO2lC2qawB3,Exp,Col,9,3,3,2,488,370,28300.56447421692,Ctrl_9_233.6_178,233.6,178,486.6666666666667,370.8333333333333,16506.03627736213,BC,7,FALSE,1.5723301886760745,-11794.52819685479,11794.52819685479,0.4167594680876465,4.07171739310998
R_1jTUjO2lC2qawB3,Exp,Col,9,4,3,2,355,445,28300.56447421692,Ctrl_9_168.9_211.9,168.9,211.9,351.875,441.4583333333333,15786.012583005204,BC,8,FALSE,4.723243353647779,-12514.551891211717,12514.551891211717,0.4422014939883278,4.097450005204585
R_1jTUjO2lC2qawB3,Training,Col,0,1,0,5,481,358,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,1.090521027358547,0,0,0,0
R_1jTUjO2lC2qawB3,Training,Col,0,2,0,5,278,438,10,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,6,BC,2,FALSE,0.5068968775248486,-4,4,0.4,0.6989700043360189
R_1jTUjO2lC2qawB3,Training,Col,0,3,0,5,391,471,10,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,0,BC,3,FALSE,2.542008173778293,-10,10,1,1.0413926851582251
R_1JVEIHHvh45oH7h,Exp,Cir,5,1,1,1,35,324,12597.314500601015,Cir_5_15.3_161.3,15.3,161.3,31.875,336.0416666666667,1067,BC,21,FALSE,12.440553087025977,-11530.314500601015,11530.314500601015,0.915299407667476,4.061878817079415
R_1JVEIHHvh45oH7h,Exp,Cir,5,2,1,1,216,70,12597.314500601015,Cir_5_98.9_34,98.9,34,206.04166666666666,70.83333333333333,1166.93940302346,BC,20,FALSE,9.993140008136702,-11430.375097577555,11430.375097577555,0.90736601813285,4.058098475484493
R_1JVEIHHvh45oH7h,Exp,Cir,5,3,1,1,649,190,12597.314500601015,Cir_5_310.5_89.4,310.5,89.4,646.875,186.25,0,BC,113,FALSE,4.310234912391667,-12597.314500601015,12597.314500601015,1,4.100312445748313
R_1JVEIHHvh45oH7h,Exp,Cir,7,1,3,4,688,282,20081.761530136537,Cir_7_330.7_134.2,330.7,134.2,688.9583333333334,279.5833333333333,0,BC,33,FALSE,2.5997462483011144,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_1JVEIHHvh45oH7h,Exp,Cir,8,1,2,8,596,604,40976.5,Cir_8_288.7_289.3,288.7,289.3,601.4583333333334,602.7083333333334,319,BC,63,FALSE,5.6090824165415745,-40657.5,40657.5,0.9922150500896856,4.609151352321217
R_1JVEIHHvh45oH7h,Training,Cir,0,1,0,5,237,47,10,Cir_0_110.7_19.7,110.7,19.7,230.625,41.041666666666664,10,BC,1,TRUE,8.725959036754135,0,0,0,0
R_1JVEIHHvh45oH7h,Training,Cir,0,2,0,5,500,676,10,Cir_0_239.3_330.3,239.3,330.3,498.5416666666667,688.125,0,BC,3,FALSE,12.212385561842988,-10,10,1,1.0413926851582251
R_1JVEIHHvh45oH7h,Training,Cir,0,3,0,5,238,687,10,Cir_0_110.7_330.3,110.7,330.3,230.625,688.125,0,BC,3,FALSE,7.460311655688387,-10,10,1,1.0413926851582251
R_1JVEIHHvh45oH7h,Training,Cir,0,4,0,5,679,496,10,Cir_0_330.3_239.3,330.3,239.3,688.125,498.5416666666667,0,BC,3,FALSE,9.472364775727577,-10,10,1,1.0413926851582251
R_1JVEIHHvh45oH7h,Training,Cir,0,5,0,5,682,231,10,Cir_0_330.3_110.7,330.3,110.7,688.125,230.625,0,BC,3,FALSE,6.136468854316789,-10,10,1,1.0413926851582251
R_1K1kzDXrkTVEQkL,Exp,Siz,1,1,3,4,157,507,69.71428571428572,Ctrl_1_75.1_244.3,75.1,244.3,156.45833333333334,508.9583333333333,0,BC,4,FALSE,2.0318642233727475,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1K1kzDXrkTVEQkL,Exp,Siz,1,2,3,4,180,224,69.71428571428572,Ctrl_1_84.4_107.8,84.4,107.8,175.83333333333334,224.58333333333334,0,BC,4,FALSE,4.207301853788104,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1K1kzDXrkTVEQkL,Exp,Siz,1,3,3,4,436,55,69.71428571428572,Ctrl_1_208.5_25.3,208.5,25.3,434.375,52.708333333333336,0,BC,4,FALSE,2.80933463850626,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1K1kzDXrkTVEQkL,Exp,Siz,1,4,3,4,316,54,69.71428571428572,Ctrl_1_150.4_26.8,150.4,26.8,313.3333333333333,55.833333333333336,0,BC,4,FALSE,3.2360813064912834,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_1K1kzDXrkTVEQkL,Exp,Siz,3,1,2,9,205,315,1277,Ctrl_3_99.7_148.4,99.7,148.4,207.70833333333334,309.1666666666667,0,BC,14,FALSE,6.431395433513792,-1277,1277,1,3.1065308538223815
R_1K1kzDXrkTVEQkL,Exp,Siz,3,2,2,9,461,346,1277,Ctrl_3_221_166.9,221,166.9,460.4166666666667,347.7083333333333,0,BC,14,FALSE,1.8051815852028483,-1277,1277,1,3.1065308538223815
R_1K1kzDXrkTVEQkL,Exp,Siz,3,3,2,9,539,325,1277,Ctrl_3_258.9_156.1,258.9,156.1,539.375,325.2083333333333,0,BC,14,FALSE,0.4289845892077825,-1277,1277,1,3.1065308538223815
R_1K1kzDXrkTVEQkL,Exp,Siz,3,4,2,9,690,586,1277,Ctrl_3_330.3_279.9,330.3,279.9,688.125,583.125,0,BC,14,FALSE,3.4323825544364954,-1277,1277,1,3.1065308538223815
R_1K1kzDXrkTVEQkL,Exp,Siz,7,1,1,1,228,166,20081.76153013656,Ctrl_7_110.6_81.1,110.6,81.1,230.41666666666666,168.95833333333334,1122,BC,12,FALSE,3.819949461562142,-18959.76153013656,18959.76153013656,0.9441284073453307,4.277855776129391
R_1K1kzDXrkTVEQkL,Exp,Siz,7,2,1,1,312,199,20081.76153013656,Ctrl_7_150.5_96.3,150.5,96.3,313.5416666666667,200.625,5655.146642246639,BC,5,FALSE,2.239946675952615,-14426.614887889918,14426.614887889918,0.7183938951889255,4.159194541305287
R_1K1kzDXrkTVEQkL,Exp,Siz,7,3,1,1,444,184,20081.76153013656,Ctrl_7_208.9_87.3,208.9,87.3,435.2083333333333,181.875,0,BC,33,FALSE,9.044834314556464,-20081.76153013656,20081.76153013656,1,4.3028234313235085
R_1K1kzDXrkTVEQkL,Exp,Siz,7,4,1,1,433,183,20081.76153013656,Ctrl_7_208.9_87.3,208.9,87.3,435.2083333333333,181.875,0,BC,33,FALSE,2.478378726327158,-20081.76153013656,20081.76153013656,1,4.3028234313235085
R_1K1kzDXrkTVEQkL,Exp,Siz,7,5,1,1,428,358,20081.76153013656,Ctrl_7_204.9_172,204.9,172,426.875,358.3333333333333,5071.086796536789,BC,7,FALSE,1.173343986694055,-15010.67473359977,15010.67473359977,0.7474779894718576,4.176429145740169
R_1K3aKeMbIaEJ47k,Exp,Cir,1,1,1,8,528,84,69.71428571428571,Cir_1_252.9_40.1,252.9,40.1,526.875,83.54166666666667,0,BC,4,FALSE,1.214781644759436,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_1K3aKeMbIaEJ47k,Exp,Cir,7,1,2,5,365,32,20081.761530136537,Cir_7_173.1_14.1,173.1,14.1,360.625,29.375,20081.761530136537,BC,1,TRUE,5.1020829079896375,0,0,0,0
R_1K3aKeMbIaEJ47k,Exp,Cir,7,2,2,5,505,61,20081.761530136537,Cir_7_242.2_28.7,242.2,28.7,504.5833333333333,59.791666666666664,0,BC,33,FALSE,1.278155137514839,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_1K3aKeMbIaEJ47k,Exp,Cir,7,3,2,5,52,480,20081.761530136537,Cir_7_23.8_230,23.8,230,49.583333333333336,479.1666666666667,0,BC,33,FALSE,2.5563102750296527,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_1K3aKeMbIaEJ47k,Exp,Cir,9,1,3,1,690,444,28300.564474216924,Cir_9_331.60135419_214.07293864,331.60135419,214.07293864,690.8361545624999,445.9852888333333,0,BC,107,FALSE,2.1541880614624485,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_1K3aKeMbIaEJ47k,Training,Cir,0,1,0,5,232,44,10,Cir_0_110.7_19.7,110.7,19.7,230.625,41.041666666666664,10,BC,1,TRUE,3.262263188510566,0,0,0,0
R_1K3aKeMbIaEJ47k,Training,Cir,0,2,0,5,229,687,10,Cir_0_110.7_330.3,110.7,330.3,230.625,688.125,0,BC,3,FALSE,1.976423537605237,-10,10,1,1.0413926851582251
R_1K3aKeMbIaEJ47k,Training,Cir,0,3,0,5,686,238,10,Cir_0_330.3_110.7,330.3,110.7,688.125,230.625,0,BC,3,FALSE,7.675040716504376,-10,10,1,1.0413926851582251
R_1Kezz0Px5CRzCFl,Exp,Fru,7,1,2,2,373,409,20081.761530136537,Fru_7_180.1_195.2,180.1,195.2,375.2083333333333,406.6666666666667,5259.685958485947,BC,6,FALSE,3.2126594210335124,-14822.07557165059,14822.07557165059,0.738086424809259,4.170938322753798
R_1Kezz0Px5CRzCFl,Exp,Fru,7,2,2,2,494,458,20081.761530136537,Fru_7_238.9_220.2,238.9,220.2,497.7083333333333,458.75,1122,BC,12,FALSE,3.78341593155061,-18959.761530136537,18959.761530136537,0.9441284073453305,4.27785577612939
R_1Kezz0Px5CRzCFl,Exp,Fru,7,3,2,2,398,153,20081.761530136537,Fru_7_191.7_73.2,191.7,73.2,399.375,152.5,13903.198590298574,BC,2,FALSE,1.4630874888399532,-6178.562939837962,6178.562939837962,0.3076703669927483,3.790957759954691
R_1Kezz0Px5CRzCFl,Exp,Fru,8,1,1,9,283,344,40976.5,Fru_8_136.3_166.4,136.3,166.4,283.9583333333333,346.6666666666667,23508,BC,5,FALSE,2.833639689319895,-17468.5,17468.5,0.4263053213427208,4.2422804750831915
