Demo-ResponseID,QType,Condition,Dataset,Task,Response,DatasetOrder,TaskOrder,CorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,ClustConf
R_2B3UMy4NeZxrUfk,Exp,Ord,9,NumNodes,100,1,7,379,-279,279,0.7361477572559367,2.4471580313422194,NA
R_3KrmOkq4lAGMy2x,Exp,Ord,9,NumNodes,300,2,6,379,-79,79,0.20844327176781002,1.9030899869919435,NA
R_DxgEfd8iMTRNQeR,Exp,Ord,9,NumNodes,200,2,5,379,-179,179,0.47229551451187335,2.255272505103306,NA
R_2dtktwZnVmBZDbS,Exp,Ord,9,NumNodes,950,2,8,379,571,571,1.5065963060686016,2.7573960287930244,NA
R_2skMWnLLrrZBgiJ,Exp,Ord,9,NumNodes,100,1,3,379,-279,279,0.7361477572559367,2.4471580313422194,NA
R_3m8ndi528t7PjNn,Exp,Ord,9,NumNodes,75,2,6,379,-304,304,0.8021108179419525,2.484299839346786,NA
R_3O0U7Pnt7BKAGPv,Exp,Ord,9,NumNodes,100,3,3,379,-279,279,0.7361477572559367,2.4471580313422194,NA
R_1MG2Lhs9uibvtyF,Exp,Ord,9,NumNodes,190,2,9,379,-189,189,0.49868073878627966,2.278753600952829,NA
R_ZaWS4rDwtMdNNct,Exp,Ord,9,NumNodes,250,1,2,379,-129,129,0.3403693931398417,2.113943352306837,NA
R_2s1HXBtTYvbbh6Q,Exp,Ord,9,NumNodes,150,1,3,379,-229,229,0.604221635883905,2.361727836017593,NA
R_1kLB0RYaLKeryXH,Exp,Ord,9,NumNodes,160,2,3,379,-219,219,0.5778364116094987,2.342422680822206,NA
R_2dYHyHMcelGnttd,Exp,Ord,9,NumNodes,800,2,5,379,421,421,1.1108179419525066,2.625312450961674,NA
R_OGOeTtaf9pfqN7r,Exp,Ord,9,NumNodes,400,2,8,379,21,21,0.055408970976253295,1.3424226808222062,NA
R_ue7y2JMYTrGtKTL,Exp,Ord,9,NumNodes,220,1,5,379,-159,159,0.41952506596306066,2.2041199826559246,NA
R_3oFMSbmlIicHJDe,Exp,Ord,9,NumNodes,100,1,3,379,-279,279,0.7361477572559367,2.4471580313422194,NA
R_27p54lnNFOpRCK2,Exp,Ord,9,NumNodes,200,2,6,379,-179,179,0.47229551451187335,2.255272505103306,NA
R_3DtjCHoyasIryyv,Exp,Ord,9,NumNodes,150,2,5,379,-229,229,0.604221635883905,2.361727836017593,NA
R_1o5wdHQY7n8K9p4,Exp,Ord,9,NumNodes,80,2,5,379,-299,299,0.7889182058047494,2.4771212547196626,NA
R_2zNmM9yx3t7mOYb,Exp,Ord,9,NumNodes,30,3,7,379,-349,349,0.920844327176781,2.5440680443502757,NA
R_2CjrduwmsZdBrhN,Exp,Ord,9,NumNodes,300,2,1,379,-79,79,0.20844327176781002,1.9030899869919435,NA
R_3qz1VJB0JB1g7uX,Exp,Ord,9,NumNodes,179,3,8,379,-200,200,0.5277044854881267,2.303196057420489,NA
R_1QmBqdqykd7lrEs,Exp,Ord,9,NumNodes,140,3,5,379,-239,239,0.6306068601583114,2.380211241711606,NA
R_1obDlyx1KgHNkr3,Exp,Ord,9,NumNodes,100,1,6,379,-279,279,0.7361477572559367,2.4471580313422194,NA
R_2D5G9C2Kt3UZLDg,Exp,Ord,9,NumNodes,300,1,1,379,-79,79,0.20844327176781002,1.9030899869919435,NA
R_1ia1bRBaPERksKG,Exp,Ord,9,NumNodes,100,3,1,379,-279,279,0.7361477572559367,2.4471580313422194,NA
R_xx8wP4F9CxVHQ5P,Exp,Ord,9,NumNodes,300,1,8,379,-79,79,0.20844327176781002,1.9030899869919435,NA
R_2UXWSvEnHMJfXIr,Exp,Ord,9,NumNodes,240,1,5,379,-139,139,0.36675461741424803,2.146128035678238,NA
R_3JCs1fRSQqrjLsR,Exp,Ord,9,NumNodes,600,3,9,379,221,221,0.58311345646438,2.346352974450639,NA
R_1dzAhMTyewslW9x,Exp,Ord,9,AvgDeg,3,3,8,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_Y5et5qIwBPCZGX7,Exp,Ord,9,AvgDeg,7,3,1,4.823218997361478,2.1767810026385224,2.1767810026385224,0.45131291028446385,0.5019872769537334,NA
R_7V9OhoDeIP3Vsk1,Exp,Ord,9,AvgDeg,5,2,7,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_V4FZf1zyZ9ityed,Exp,Ord,9,AvgDeg,5,1,7,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_SHHnLbePanhs9Vf,Exp,Ord,9,AvgDeg,2,3,5,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_210nAT4x28G5Iql,Exp,Ord,9,AvgDeg,3,3,8,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_6nWAKbKmX3ua29H,Exp,Ord,9,AvgDeg,3,3,1,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_3gSFL3vXpy1hmMd,Exp,Ord,9,AvgDeg,5,3,7,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_PMMxllJP0dUpGcF,Exp,Ord,9,AvgDeg,5,2,9,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_2dMWzCFOTwvAhZ8,Exp,Ord,9,AvgDeg,3,1,9,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_8hKdEYCd0rOxTy1,Exp,Ord,9,AvgDeg,4,3,9,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_UDvlF887EZZEta1,Exp,Ord,9,AvgDeg,2,2,1,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_3iO3jHgfvVvGd1S,Exp,Ord,9,AvgDeg,3,3,2,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_UluBDM0dpMGiiKl,Exp,Ord,9,AvgDeg,20,2,6,4.823218997361478,15.176781002638522,15.176781002638522,3.1466083150984683,1.2088921061591618,NA
R_3P5gLkVoueRotcf,Exp,Ord,9,AvgDeg,3,3,3,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_31tI0vBvKrwE9ec,Exp,Ord,9,AvgDeg,15,3,5,4.823218997361478,10.176781002638522,10.176781002638522,2.109956236323851,1.048316741467375,NA
R_29v0BxF6WaNI4Df,Exp,Ord,9,AvgDeg,3,1,8,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_802GF1OBy02M3DP,Exp,Ord,9,AvgDeg,4,1,1,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_By16HUDSqrkrwpX,Exp,Ord,9,AvgDeg,10,1,4,4.823218997361478,5.176781002638522,5.176781002638522,1.0733041575492341,0.790762203728552,NA
R_BrFwGUXMVljLDm9,Exp,Ord,9,AvgDeg,5,3,6,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_2v0MmU4VFTaS8ig,Exp,Ord,9,AvgDeg,4,2,4,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_32JAF9FROPtQFVq,Exp,Ord,9,AvgDeg,4,2,1,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_tGTRfZJCMv3RN3H,Exp,Ord,9,AvgDeg,5,3,9,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_31hhQQVwVpmKyzN,Exp,Ord,9,AvgDeg,10,1,7,4.823218997361478,5.176781002638522,5.176781002638522,1.0733041575492341,0.790762203728552,NA
R_2EnNtXH3rj68M6n,Exp,Ord,9,AvgDeg,7,3,5,4.823218997361478,2.1767810026385224,2.1767810026385224,0.45131291028446385,0.5019872769537334,NA
R_1mPglK30AbMJrwW,Exp,Ord,9,AvgDeg,2,2,3,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_2EzxedEUO6t5Zqn,Exp,Ord,9,AvgDeg,2,3,2,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_C8sDvlDrq9wrFvz,Exp,Ord,9,AvgDeg,3,1,5,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_3RbF0FQflmH8tLb,Exp,Ord,9,AvgDeg,6,3,8,4.823218997361478,1.1767810026385224,1.1767810026385224,0.24398249452954046,0.33781473858185274,NA
R_9tObTuyQ3BWRok1,Exp,Ord,9,AvgDeg,7,2,5,4.823218997361478,2.1767810026385224,2.1767810026385224,0.45131291028446385,0.5019872769537334,NA
R_cPjjWaaGVdfYpGh,Exp,Ord,9,AvgDeg,3,1,3,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_2bOHmnqcqWEg2EW,Exp,Ord,9,AvgDeg,2,3,6,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_10O6z3zR9rZ6XtE,Exp,Ord,9,AvgDeg,36,3,5,4.823218997361478,31.17678100263852,31.17678100263852,6.463894967177242,1.507542594681677,NA
R_2qrgtQAKwoHG730,Exp,Ord,9,AvgDeg,120,1,4,4.823218997361478,115.17678100263852,115.17678100263852,23.87964989059081,2.065119338983395,NA
R_1H8hxlJq6KMbV4b,Exp,Ord,9,AvgDeg,8,3,2,4.823218997361478,3.1767810026385224,3.1767810026385224,0.6586433260393872,0.6208417048942836,NA
R_C847JMFX3fwtTJn,Exp,Ord,9,AvgDeg,3,1,5,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_yTIEijrBSF0qAYF,Exp,Ord,9,AvgDeg,4,1,5,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_31L7XZK00Let722,Exp,Ord,9,AvgDeg,10,1,9,4.823218997361478,5.176781002638522,5.176781002638522,1.0733041575492341,0.790762203728552,NA
R_11crcAZxi6Sa0om,Exp,Ord,9,AvgDeg,4,2,1,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_XjhxRKvYJjt0KRj,Exp,Ord,9,AvgDeg,3,2,2,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_2TZ3Ofng19rIqW0,Exp,Ord,9,AvgDeg,2,3,4,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_3pUreZm3QEZW7Ml,Exp,Ord,9,AvgDeg,2,2,8,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_OoOBGYxyRuE3Vap,Exp,Ord,9,AvgDeg,5,2,7,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_2ZJikvAJNQMMcyI,Exp,Ord,9,AvgDeg,4,3,8,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_2B3UMy4NeZxrUfk,Exp,Ord,9,AvgDeg,4,1,3,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_3KrmOkq4lAGMy2x,Exp,Ord,9,AvgDeg,60,2,4,4.823218997361478,55.17678100263852,55.17678100263852,11.439824945295404,1.749556849980477,NA
R_DxgEfd8iMTRNQeR,Exp,Ord,9,AvgDeg,5,2,1,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_2dtktwZnVmBZDbS,Exp,Ord,9,AvgDeg,3,2,7,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_2skMWnLLrrZBgiJ,Exp,Ord,9,AvgDeg,2,1,7,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_3m8ndi528t7PjNn,Exp,Ord,9,AvgDeg,75,2,8,4.823218997361478,70.17678100263852,70.17678100263852,14.549781181619256,1.8523383429765758,NA
R_3O0U7Pnt7BKAGPv,Exp,Ord,9,AvgDeg,10,3,6,4.823218997361478,5.176781002638522,5.176781002638522,1.0733041575492341,0.790762203728552,NA
R_1MG2Lhs9uibvtyF,Exp,Ord,9,AvgDeg,5,2,8,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_ZaWS4rDwtMdNNct,Exp,Ord,9,AvgDeg,3,1,7,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_2s1HXBtTYvbbh6Q,Exp,Ord,9,AvgDeg,2,1,6,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_1kLB0RYaLKeryXH,Exp,Ord,9,AvgDeg,20,2,9,4.823218997361478,15.176781002638522,15.176781002638522,3.1466083150984683,1.2088921061591618,NA
R_2dYHyHMcelGnttd,Exp,Ord,9,AvgDeg,15,2,3,4.823218997361478,10.176781002638522,10.176781002638522,2.109956236323851,1.048316741467375,NA
R_OGOeTtaf9pfqN7r,Exp,Ord,9,AvgDeg,5,2,4,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_ue7y2JMYTrGtKTL,Exp,Ord,9,AvgDeg,5,1,6,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_3oFMSbmlIicHJDe,Exp,Ord,9,AvgDeg,4,1,2,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_27p54lnNFOpRCK2,Exp,Ord,9,AvgDeg,4,2,2,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_3DtjCHoyasIryyv,Exp,Ord,9,AvgDeg,6,2,6,4.823218997361478,1.1767810026385224,1.1767810026385224,0.24398249452954046,0.33781473858185274,NA
R_1o5wdHQY7n8K9p4,Exp,Ord,9,AvgDeg,3,2,4,4.823218997361478,-1.8232189973614776,1.8232189973614776,0.37800875273522977,0.45074456771713733,NA
R_2zNmM9yx3t7mOYb,Exp,Ord,9,AvgDeg,4,3,1,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_2CjrduwmsZdBrhN,Exp,Ord,9,AvgDeg,6,2,4,4.823218997361478,1.1767810026385224,1.1767810026385224,0.24398249452954046,0.33781473858185274,NA
R_3qz1VJB0JB1g7uX,Exp,Ord,9,AvgDeg,2,3,3,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_1obDlyx1KgHNkr3,Exp,Ord,9,AvgDeg,2,1,4,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_2D5G9C2Kt3UZLDg,Exp,Ord,9,AvgDeg,2,1,5,4.823218997361478,-2.8232189973614776,2.8232189973614776,0.5853391684901532,0.5824291755031022,NA
R_1ia1bRBaPERksKG,Exp,Ord,9,AvgDeg,4,3,8,4.823218997361478,-0.8232189973614776,0.8232189973614776,0.17067833698030635,0.26083883740612607,NA
R_xx8wP4F9CxVHQ5P,Exp,Ord,9,AvgDeg,5,1,5,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_2UXWSvEnHMJfXIr,Exp,Ord,9,AvgDeg,1.5,1,2,4.823218997361478,-3.3232189973614776,3.3232189973614776,0.6890043763676149,0.6358072357503223,NA
R_3JCs1fRSQqrjLsR,Exp,Ord,9,AvgDeg,5,3,1,4.823218997361478,0.17678100263852237,0.17678100263852237,0.036652078774617056,0.0706956487440695,NA
R_1dzAhMTyewslW9x,Exp,Ord,9,NumLinks,200,3,7,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_Y5et5qIwBPCZGX7,Exp,Ord,9,NumLinks,600,3,5,914,-314,314,0.3435448577680525,2.4983105537896004,NA
R_7V9OhoDeIP3Vsk1,Exp,Ord,9,NumLinks,450,2,9,914,-464,464,0.5076586433260394,2.667452952889954,NA
R_V4FZf1zyZ9ityed,Exp,Ord,9,NumLinks,350,1,6,914,-564,564,0.6170678336980306,2.7520484478194387,NA
R_SHHnLbePanhs9Vf,Exp,Ord,9,NumLinks,100,3,6,914,-814,814,0.8905908096280087,2.9111576087399764,NA
R_210nAT4x28G5Iql,Exp,Ord,9,NumLinks,200,3,4,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_6nWAKbKmX3ua29H,Exp,Ord,9,NumLinks,800,3,2,914,-114,114,0.12472647702407003,2.060697840353612,NA
R_3gSFL3vXpy1hmMd,Exp,Ord,9,NumLinks,400,3,6,914,-514,514,0.562363238512035,2.711807229041191,NA
R_PMMxllJP0dUpGcF,Exp,Ord,9,NumLinks,170,2,5,914,-744,744,0.8140043763676149,2.8721562727482928,NA
R_2dMWzCFOTwvAhZ8,Exp,Ord,9,NumLinks,12,1,5,914,-902,902,0.986870897155361,2.9556877503135057,NA
R_8hKdEYCd0rOxTy1,Exp,Ord,9,NumLinks,1200,3,8,914,286,286,0.31291028446389496,2.4578818967339924,NA
R_UDvlF887EZZEta1,Exp,Ord,9,NumLinks,300,2,4,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_3iO3jHgfvVvGd1S,Exp,Ord,9,NumLinks,200,3,1,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_UluBDM0dpMGiiKl,Exp,Ord,9,NumLinks,200,2,1,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_3P5gLkVoueRotcf,Exp,Ord,9,NumLinks,1e3,3,1,914,86,86,0.09409190371991247,1.9395192526186185,NA
R_31tI0vBvKrwE9ec,Exp,Ord,9,NumLinks,282,3,1,914,-632,632,0.6914660831509847,2.801403710017355,NA
R_29v0BxF6WaNI4Df,Exp,Ord,9,NumLinks,300,1,4,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_802GF1OBy02M3DP,Exp,Ord,9,NumLinks,600,1,4,914,-314,314,0.3435448577680525,2.4983105537896004,NA
R_By16HUDSqrkrwpX,Exp,Ord,9,NumLinks,800,1,9,914,-114,114,0.12472647702407003,2.060697840353612,NA
R_BrFwGUXMVljLDm9,Exp,Ord,9,NumLinks,240,3,2,914,-674,674,0.737417943107221,2.829303772831025,NA
R_2v0MmU4VFTaS8ig,Exp,Ord,9,NumLinks,400,2,6,914,-514,514,0.562363238512035,2.711807229041191,NA
R_32JAF9FROPtQFVq,Exp,Ord,9,NumLinks,200,2,9,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_tGTRfZJCMv3RN3H,Exp,Ord,9,NumLinks,175,3,5,914,-739,739,0.8085339168490153,2.8692317197309762,NA
R_31hhQQVwVpmKyzN,Exp,Ord,9,NumLinks,250,1,4,914,-664,664,0.7264770240700219,2.8228216453031045,NA
R_2EnNtXH3rj68M6n,Exp,Ord,9,NumLinks,275,3,7,914,-639,639,0.6991247264770241,2.806179973983887,NA
R_1mPglK30AbMJrwW,Exp,Ord,9,NumLinks,1e3,2,6,914,86,86,0.09409190371991247,1.9395192526186185,NA
R_2EzxedEUO6t5Zqn,Exp,Ord,9,NumLinks,125,3,3,914,-789,789,0.8632385120350109,2.8976270912904414,NA
R_C8sDvlDrq9wrFvz,Exp,Ord,9,NumLinks,200,1,8,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_3RbF0FQflmH8tLb,Exp,Ord,9,NumLinks,500,3,9,914,-414,414,0.45295404814004375,2.6180480967120925,NA
R_9tObTuyQ3BWRok1,Exp,Ord,9,NumLinks,45,2,9,914,-869,869,0.9507658643326039,2.9395192526186187,NA
R_cPjjWaaGVdfYpGh,Exp,Ord,9,NumLinks,300,1,6,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_2bOHmnqcqWEg2EW,Exp,Ord,9,NumLinks,350,3,7,914,-564,564,0.6170678336980306,2.7520484478194387,NA
R_10O6z3zR9rZ6XtE,Exp,Ord,9,NumLinks,260,3,4,914,-654,654,0.7155361050328227,2.816241299991783,NA
R_2qrgtQAKwoHG730,Exp,Ord,9,NumLinks,115,1,8,914,-799,799,0.8741794310722101,2.9030899869919438,NA
R_1H8hxlJq6KMbV4b,Exp,Ord,9,NumLinks,200,3,3,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_C847JMFX3fwtTJn,Exp,Ord,9,NumLinks,300,1,2,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_yTIEijrBSF0qAYF,Exp,Ord,9,NumLinks,450,1,6,914,-464,464,0.5076586433260394,2.667452952889954,NA
R_31L7XZK00Let722,Exp,Ord,9,NumLinks,60,1,2,914,-854,854,0.9343544857768052,2.931966114728173,NA
R_11crcAZxi6Sa0om,Exp,Ord,9,NumLinks,600,2,6,914,-314,314,0.3435448577680525,2.4983105537896004,NA
R_XjhxRKvYJjt0KRj,Exp,Ord,9,NumLinks,250,2,5,914,-664,664,0.7264770240700219,2.8228216453031045,NA
R_2TZ3Ofng19rIqW0,Exp,Ord,9,NumLinks,275,3,3,914,-639,639,0.6991247264770241,2.806179973983887,NA
R_3pUreZm3QEZW7Ml,Exp,Ord,9,NumLinks,200,2,7,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_OoOBGYxyRuE3Vap,Exp,Ord,9,NumLinks,800,2,9,914,-114,114,0.12472647702407003,2.060697840353612,NA
R_2ZJikvAJNQMMcyI,Exp,Ord,9,NumLinks,250,3,3,914,-664,664,0.7264770240700219,2.8228216453031045,NA
R_2B3UMy4NeZxrUfk,Exp,Ord,9,NumLinks,150,1,1,914,-764,764,0.8358862144420132,2.8836614351536176,NA
R_3KrmOkq4lAGMy2x,Exp,Ord,9,NumLinks,400,2,2,914,-514,514,0.562363238512035,2.711807229041191,NA
R_DxgEfd8iMTRNQeR,Exp,Ord,9,NumLinks,300,2,7,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_2dtktwZnVmBZDbS,Exp,Ord,9,NumLinks,395,2,3,914,-519,519,0.5678336980306345,2.716003343634799,NA
R_2skMWnLLrrZBgiJ,Exp,Ord,9,NumLinks,200,1,8,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_3m8ndi528t7PjNn,Exp,Ord,9,NumLinks,105,2,5,914,-809,809,0.8851203501094091,2.90848501887865,NA
R_3O0U7Pnt7BKAGPv,Exp,Ord,9,NumLinks,55,3,2,914,-859,859,0.9398249452954048,2.934498451243568,NA
R_1MG2Lhs9uibvtyF,Exp,Ord,9,NumLinks,400,2,4,914,-514,514,0.562363238512035,2.711807229041191,NA
R_ZaWS4rDwtMdNNct,Exp,Ord,9,NumLinks,600,1,1,914,-314,314,0.3435448577680525,2.4983105537896004,NA
R_2s1HXBtTYvbbh6Q,Exp,Ord,9,NumLinks,350,1,4,914,-564,564,0.6170678336980306,2.7520484478194387,NA
R_1kLB0RYaLKeryXH,Exp,Ord,9,NumLinks,100,2,7,914,-814,814,0.8905908096280087,2.9111576087399764,NA
R_2dYHyHMcelGnttd,Exp,Ord,9,NumLinks,250,2,9,914,-664,664,0.7264770240700219,2.8228216453031045,NA
R_OGOeTtaf9pfqN7r,Exp,Ord,9,NumLinks,800,2,5,914,-114,114,0.12472647702407003,2.060697840353612,NA
R_ue7y2JMYTrGtKTL,Exp,Ord,9,NumLinks,1100,1,8,914,186,186,0.20350109409190373,2.271841606536499,NA
R_3oFMSbmlIicHJDe,Exp,Ord,9,NumLinks,200,1,4,914,-714,714,0.7811816192560175,2.8543060418010806,NA
R_27p54lnNFOpRCK2,Exp,Ord,9,NumLinks,800,2,7,914,-114,114,0.12472647702407003,2.060697840353612,NA
R_3DtjCHoyasIryyv,Exp,Ord,9,NumLinks,450,2,8,914,-464,464,0.5076586433260394,2.667452952889954,NA
R_1o5wdHQY7n8K9p4,Exp,Ord,9,NumLinks,20,2,3,914,-894,894,0.9781181619256017,2.951823035315912,NA
R_2zNmM9yx3t7mOYb,Exp,Ord,9,NumLinks,60,3,8,914,-854,854,0.9343544857768052,2.931966114728173,NA
R_2CjrduwmsZdBrhN,Exp,Ord,9,NumLinks,600,2,9,914,-314,314,0.3435448577680525,2.4983105537896004,NA
R_3qz1VJB0JB1g7uX,Exp,Ord,9,NumLinks,350,3,2,914,-564,564,0.6170678336980306,2.7520484478194387,NA
R_1obDlyx1KgHNkr3,Exp,Ord,9,NumLinks,300,1,8,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_2D5G9C2Kt3UZLDg,Exp,Ord,9,NumLinks,100,1,4,914,-814,814,0.8905908096280087,2.9111576087399764,NA
R_1ia1bRBaPERksKG,Exp,Ord,9,NumLinks,500,3,7,914,-414,414,0.45295404814004375,2.6180480967120925,NA
R_xx8wP4F9CxVHQ5P,Exp,Ord,9,NumLinks,750,1,2,914,-164,164,0.17943107221006566,2.2174839442139063,NA
R_2UXWSvEnHMJfXIr,Exp,Ord,9,NumLinks,360,1,7,914,-554,554,0.6061269146608315,2.7442929831226763,NA
R_3JCs1fRSQqrjLsR,Exp,Ord,9,NumLinks,300,3,3,914,-614,614,0.6717724288840262,2.788875115775417,NA
R_2TBFT3SSUK26Zzo,Exp,Ctrl,3,NumHighDegree,8,2,6,10,-2,2,0.2,0.47712125471966244,NA
R_PI124y0stIWTPEJ,Exp,Ctrl,3,NumHighDegree,8,3,5,10,-2,2,0.2,0.47712125471966244,NA
R_2vbGP5fLpkCtzt1,Exp,Ctrl,3,NumHighDegree,8,1,5,10,-2,2,0.2,0.47712125471966244,NA
R_1eVIF7UtWqNpTNC,Exp,Ctrl,3,NumHighDegree,8,3,2,10,-2,2,0.2,0.47712125471966244,NA
R_1N3EwEGmeJY0OJ3,Exp,Ctrl,3,NumHighDegree,8,1,1,10,-2,2,0.2,0.47712125471966244,NA
R_b43e3ri4GTS9iOR,Exp,Ctrl,3,NumHighDegree,6,3,8,10,-4,4,0.4,0.6989700043360189,NA
R_VWgpmq0lbp6A6fT,Exp,Ctrl,3,NumHighDegree,9,2,8,10,-1,1,0.1,0.3010299956639812,NA
R_sNWCgNnh8BjhxlL,Exp,Ctrl,3,NumHighDegree,20,1,7,10,10,10,1,1.0413926851582251,NA
R_3Ey8Y1UpeZEobVg,Exp,Ctrl,3,NumHighDegree,26,2,9,10,16,16,1.6,1.2304489213782739,NA
R_3RqKAcO9ROqWqN8,Exp,Ctrl,3,NumHighDegree,7,1,1,10,-3,3,0.3,0.6020599913279624,NA
R_1IuAyejJJGlWyM2,Exp,Ctrl,3,NumHighDegree,6,3,8,10,-4,4,0.4,0.6989700043360189,NA
R_QgOzhzGgb18gj9T,Exp,Ctrl,3,NumHighDegree,5,3,4,10,-5,5,0.5,0.7781512503836436,NA
R_2ymaOKHVJToUTmV,Exp,Ctrl,3,NumHighDegree,10,1,9,10,0,0,0,0,NA
R_aiaGnR9abM343Hb,Exp,Ctrl,3,NumHighDegree,8,2,1,10,-2,2,0.2,0.47712125471966244,NA
R_1DzNm3T7cdPfJOF,Exp,Ctrl,3,NumHighDegree,6,2,3,10,-4,4,0.4,0.6989700043360189,NA
R_2SicdlEiS4QFlxC,Exp,Ctrl,3,NumHighDegree,8,2,7,10,-2,2,0.2,0.47712125471966244,NA
